Date,Stream,Experiment,Details,Type,Time_min,Time_minAdj,Added_ugP_L,Final_ugP_L,MassSed_g
May-10-19,LFR,Padd,5,timeSmp,5,15,237.85,176.84,0.1401
May-10-19,LFR,Padd,10,timeSmp,10,20,237.85,167.86,0.1453
May-10-19,LFR,Padd,15,timeSmp,15,25,237.85,176.84,0.1252
May-10-19,LFR,Padd,30,timeSmp,30,40,237.85,171.88,0.1044
May-10-19,LFR,Padd,45,timeSmp,45,55,237.85,163.83,0.1036
May-10-19,LFR,Padd,60,timeSmp,60,70,237.85,152.99,0.1212
May-10-19,LFR,Premin,LFR Remin 0,timeSmp,,0,,,
May-10-19,LFR,Premin,LFR Remin 0,timeSmp,0,10,,10.08959748,0.1283
May-10-19,LFR,Premin,1,timeSmp,1,11,,15.54343396,0.1037
May-10-19,LFR,Premin,3,timeSmp,3,13,,22.16594969,0.1336
May-10-19,LFR,Premin,5,timeSmp,5,15,,22.16594969,0.1386
May-10-19,LFR,Premin,10,timeSmp,10,20,,24.89286792,0.1425
May-10-19,LFR,Premin,15,timeSmp,15,25,,24.11374843,0.1423
May-10-19,LFR,Premin,30,timeSmp,30,40,,18.65991195,0.1447
May-10-19,LFR,Premin,45,timeSmp,45,55,,23.72418868,0.1412
May-10-19,LFR,Premin,60,timeSmp,60,70,,24.11374843,0.1352
May-10-19,LFR,Psorp,LFR Sorption 0,timeSmp,,,0,21.74,0.1329
May-10-19,LFR,Psorp,2.5,timeSmp,,,77.43,40.57,0.1364
May-10-19,LFR,Psorp,5,timeSmp,,,154.85,71.23,0.1296
May-10-19,LFR,Psorp,10,timeSmp,,,309.70,128.84,0.1470
May-10-19,LFR,Psorp,15,timeSmp,,,464.55,230.42,0.1318
May-10-19,LFR,Psorp,20,timeSmp,,,619.40,325.19,0.1310
May-10-19,Platter,Padd,Platter Up 0,timeSmp,,0,,114.90,
May-10-19,Platter,Padd,Platter Up 0,timeSmp,0,10,114.90,94.77,0.1033
May-10-19,Platter,Padd,1,timeSmp,1,11,114.90,79.59,0.1198
May-10-19,Platter,Padd,3,timeSmp,3,13,114.90,104.37,0.1492
May-10-19,Platter,Padd,5,timeSmp,5,15,114.90,83.00,0.1022
May-10-19,Platter,Padd,10,timeSmp,10,20,114.90,76.19,0.0965
May-10-19,Platter,Padd,15,timeSmp,15,25,114.90,71.54,0.1432
May-10-19,Platter,Padd,30,timeSmp,30,40,114.90,68.44,0.1052
May-10-19,Platter,Padd,45,timeSmp,45,55,114.90,76.81,0.1198
May-10-19,Platter,Padd,60,timeSmp,60,70,114.90,63.18,0.1319
May-10-19,Platter,Premin,Platter Remin 0,timeSmp,,0,,,
May-10-19,Platter,Premin,Platter Remin 0,timeSmp,0,10,,13.20607547,0.1211
May-10-19,Platter,Premin,1,timeSmp,1,11,,37.74833962,0.1329
May-10-19,Platter,Premin,3,timeSmp,3,13,,23.33462893,0.08
May-10-19,Platter,Premin,5,timeSmp,5,15,,24.50330818,0.1095
May-10-19,Platter,Premin,10,timeSmp,10,20,,,
May-10-19,Platter,Premin,15,timeSmp,15,25,,,
May-10-19,Platter,Premin,30,timeSmp,30,40,,,
May-10-19,Platter,Premin,45,timeSmp,45,55,,,
May-10-19,Platter,Premin,60,timeSmp,60,70,,,
May-10-19,Platter,Psorp,Platter Sorption 0,timeSmp,,,0,26.23159,0.1331
May-10-19,Platter,Psorp,2.5,timeSmp,,,77.43,41.4998,0.132
May-10-19,Platter,Psorp,5,timeSmp,,,154.85,59.4624,0.1321
May-10-19,Platter,Psorp,10,timeSmp,,,309.70,109.6338,0.117
May-10-19,Platter,Psorp,15,timeSmp,,,464.55,177.4581,0.1276
May-10-19,Platter,Psorp,20,timeSmp,,,619.40,271.2972,0.107
May-10-19,Lost_Trib,Padd,Lost_Trib Up 0,timeSmp,,0,,37.47,
May-10-19,Lost_Trib,Padd,Lost_Trib Up 0,timeSmp,0,10,37.47,25.89,0.0453
May-10-19,Lost_Trib,Padd,1,timeSmp,1,11,37.47,18.86,0.0520
May-10-19,Lost_Trib,Padd,3,timeSmp,3,13,37.47,19.48,0.0460
May-10-19,Lost_Trib,Padd,5,timeSmp,5,15,37.47,19.02,0.0573
May-10-19,Lost_Trib,Padd,10,timeSmp,10,20,37.47,21.74,0.0387
May-10-19,Lost_Trib,Padd,15,timeSmp,15,25,37.47,18.61,0.0580
May-10-19,Lost_Trib,Padd,30,timeSmp,30,40,37.47,17.56,0.0461
May-10-19,Lost_Trib,Padd,45,timeSmp,45,55,37.47,12.54,0.0383
May-10-19,Lost_Trib,Padd,60,timeSmp,60,70,37.47,15.95,0.0527
May-10-19,Lost_Trib,Premin,Lost_Trib Remin 0,timeSmp,,0,,,
May-10-19,Lost_Trib,Premin,Lost_Trib Remin 0,timeSmp,0,10,,11.64783648,0.0488
May-10-19,Lost_Trib,Premin,1,timeSmp,1,11,,16.32255346,0.0501
May-10-19,Lost_Trib,Premin,3,timeSmp,3,13,,13.59563522,0.0544
May-10-19,Lost_Trib,Premin,5,timeSmp,5,15,,12.42695597,0.0505
May-10-19,Lost_Trib,Premin,10,timeSmp,10,20,,13.98519497,0.0504
May-10-19,Lost_Trib,Premin,15,timeSmp,15,25,,,
May-10-19,Lost_Trib,Premin,30,timeSmp,30,40,,,
May-10-19,Lost_Trib,Premin,45,timeSmp,45,55,,,
May-10-19,Lost_Trib,Premin,60,timeSmp,60,70,,,
May-10-19,Lost_Trib,Psorp,Lost_Trib Sorption 0,timeSmp,,,0,6.57,0.0486
May-10-19,Lost_Trib,Psorp,2.5,timeSmp,,,77.43,8.39,0.0524
May-10-19,Lost_Trib,Psorp,5,timeSmp,,,154.85,11.92,0.0538
May-10-19,Lost_Trib,Psorp,10,timeSmp,,,309.70,25.43,0.0508
May-10-19,Lost_Trib,Psorp,15,timeSmp,,,464.55,43.98,0.0539
May-10-19,Lost_Trib,Psorp,20,timeSmp,,,619.40,70.30,0.0515
May-10-19,S_Turkey,Padd,S_Turkey Up 0,timeSmp,,0,,148,
May-10-19,S_Turkey,Padd,S_Turkey Up 0,timeSmp,0,10,148,130.07,0.1269
May-10-19,S_Turkey,Padd,1,timeSmp,1,11,148,97.87,0.129
May-10-19,S_Turkey,Padd,3,timeSmp,3,13,148,78.66,0.1259
May-10-19,S_Turkey,Padd,5,timeSmp,5,15,148,85.79,0.1401
May-10-19,S_Turkey,Padd,10,timeSmp,10,20,148,84.55,0.1388
May-10-19,S_Turkey,Padd,15,timeSmp,15,25,148,85.48,0.1341
May-10-19,S_Turkey,Padd,30,timeSmp,30,40,148,85.48,0.1267
May-10-19,S_Turkey,Padd,45,timeSmp,45,55,148,81.14,0.1187
May-10-19,S_Turkey,Padd,60,timeSmp,60,70,148,70.61,0.1388
May-10-19,S_Turkey,Premin,S_Turkey Remin 0,timeSmp,,0,,,
May-10-19,S_Turkey,Premin,S_Turkey Remin 0,timeSmp,0,10,,8.92,0.1126
May-10-19,S_Turkey,Premin,1,timeSmp,1,11,,15.15,0.1123
May-10-19,S_Turkey,Premin,3,timeSmp,3,13,,14.37,0.1169
May-10-19,S_Turkey,Premin,5,timeSmp,5,15,,14.76,0.0984
May-10-19,S_Turkey,Premin,10,timeSmp,10,20,,12.82,0.1359
May-10-19,S_Turkey,Premin,15,timeSmp,15,25,,15.15,0.1374
May-10-19,S_Turkey,Premin,30,timeSmp,30,40,,15.93,0.1451
May-10-19,S_Turkey,Premin,45,timeSmp,45,55,,13.20607547,0.1388
May-10-19,S_Turkey,Premin,60,timeSmp,60,70,,13.20607547,0.1344
May-10-19,S_Turkey,Psorp,S_Turkey Sorption 0,timeSmp,,,0,12.88,0.1404
May-10-19,S_Turkey,Psorp,2.5,timeSmp,,,77.43,29.33,0.1347
May-10-19,S_Turkey,Psorp,5,timeSmp,,,154.85,50.79,0.1386
May-10-19,S_Turkey,Psorp,10,timeSmp,,,309.70,107.78,0.1396
May-10-19,S_Turkey,Psorp,15,timeSmp,,,464.55,188.30,0.1420
May-10-19,S_Turkey,Psorp,20,timeSmp,,,619.40,284.30,0.1307
May-10-19,West,Padd,West Up 0,timeSmp,,0,,84.24,
May-10-19,West,Padd,West Up 0,timeSmp,0,10,84.24,75.57,0.0948
May-10-19,West,Padd,1,timeSmp,1,11,84.24,46.76,0.0883
May-10-19,West,Padd,3,timeSmp,3,13,84.24,44.29,0.0896
May-10-19,West,Padd,5,timeSmp,5,15,84.24,44.60,0.1001
May-10-19,West,Padd,10,timeSmp,10,20,84.24,38.09,0.1059
May-10-19,West,Padd,15,timeSmp,15,25,84.24,37.78,0.1029
May-10-19,West,Padd,30,timeSmp,30,40,84.24,35.93,0.0816
May-10-19,West,Padd,45,timeSmp,45,55,84.24,29.98,0.1027
May-10-19,West,Padd,60,timeSmp,60,70,84.24,25.27,0.1014
May-10-19,West,Premin,West Remin 0,timeSmp,,0,,,
May-10-19,West,Premin,West Remin 0,timeSmp,0,10,,7.752238994,0.1008
May-10-19,West,Premin,1,timeSmp,1,11,,8.141798742,0.0780
May-10-19,West,Premin,3,timeSmp,3,13,,8.141798742,0.1012
May-10-19,West,Premin,5,timeSmp,5,15,,9.310477987,0.1075
May-10-19,West,Premin,10,timeSmp,10,20,,9.700037736,0.0989
May-10-19,West,Premin,15,timeSmp,15,25,,9.310477987,0.1025
May-10-19,West,Premin,30,timeSmp,30,40,,8.531358491,0.1045
May-10-19,West,Premin,45,timeSmp,45,55,,8.141798742,0.1047
May-10-19,West,Premin,60,timeSmp,60,70,,8.531358491,0.0984
May-10-19,West,Psorp,West Sorption 0,timeSmp,,,0,5.2,0.1093
May-10-19,West,Psorp,2.5,timeSmp,,,77.43,12.8,0.1025
May-10-19,West,Psorp,5,timeSmp,,,154.85,29.1,0.1008
May-10-19,West,Psorp,10,timeSmp,,,309.70,79.9,0.1022
May-10-19,West,Psorp,15,timeSmp,,,464.55,148.7,0.0887
May-10-19,West,Psorp,20,timeSmp,,,619.40,241.6,0.0892
May-10-19,Potato_Run,Padd,Potato Run Up 0,timeSmp,,0,,42.74,
May-10-19,Potato_Run,Padd,Potato Run Up 0,timeSmp,0,10,42.74,35.31,0.0832
May-10-19,Potato_Run,Padd,1,timeSmp,1,11,42.74,23.29,0.0791
May-10-19,Potato_Run,Padd,3,timeSmp,3,13,42.74,19.26,0.0800
May-10-19,Potato_Run,Padd,5,timeSmp,5,15,42.74,21.31,0.0626
May-10-19,Potato_Run,Padd,10,timeSmp,10,20,42.74,17.22,0.1033
May-10-19,Potato_Run,Padd,15,timeSmp,15,25,42.74,19.54,0.0965
May-10-19,Potato_Run,Padd,30,timeSmp,30,40,42.74,19.51,0.0922
May-10-19,Potato_Run,Padd,45,timeSmp,45,55,42.74,17.81,0.1076
May-10-19,Potato_Run,Padd,60,timeSmp,60,70,42.74,17.03,0.1018
May-10-19,Potato_Run,Premin,Potato Run Remin 0,timeSmp,,0,,,
May-10-19,Potato_Run,Premin,Potato Run Remin 0,timeSmp,0,10,,8.14,0.0694
May-10-19,Potato_Run,Premin,1,timeSmp,1,11,,9.31,0.1052
May-10-19,Potato_Run,Premin,3,timeSmp,3,13,,9.31,0.0829
May-10-19,Potato_Run,Premin,5,timeSmp,5,15,,9.31,0.1002
May-10-19,Potato_Run,Premin,10,timeSmp,10,20,,9.31,0.1034
May-10-19,Potato_Run,Premin,15,timeSmp,15,25,,8.92,0.0694
May-10-19,Potato_Run,Premin,30,timeSmp,30,40,,10.09,0.1016
May-10-19,Potato_Run,Premin,45,timeSmp,45,55,,9.31,0.0724
May-10-19,Potato_Run,Premin,60,timeSmp,60,70,,9.70,0.0797
May-10-19,Potato_Run,Psorp,Potato Run Sorption 0,timeSmp,,,0,10.03,0.0807
May-10-19,Potato_Run,Psorp,2.5,timeSmp,,,77.43,16.41,0.0845
May-10-19,Potato_Run,Psorp,5,timeSmp,,,154.85,24.25,0.0722
May-10-19,Potato_Run,Psorp,10,timeSmp,,,309.70,51.10,0.0786
May-10-19,Potato_Run,Psorp,15,timeSmp,,,464.55,65.66,0.0957
May-10-19,Potato_Run,Psorp,20,timeSmp,,,619.40,125.74,0.0813
May-20-19,LFR,Padd,LFR Up 0,timeSmp,,0,,225.15,
May-20-19,LFR,Padd,LFR Up 0,timeSmp,0,10,225.15,212.76,0.1193
May-20-19,LFR,Padd,1,timeSmp,1,11,225.15,153.30,0.1158
May-20-19,LFR,Padd,3,timeSmp,3,13,225.15,151.13,0.1056
May-20-19,LFR,Padd,5,timeSmp,5,15,225.15,162.90,0.0998
May-20-19,LFR,Padd,10,timeSmp,10,20,225.15,153.30,0.108
May-20-19,LFR,Padd,15,timeSmp,15,25,225.15,146.18,0.1229
May-20-19,LFR,Padd,30,timeSmp,30,40,225.15,122.33,0.1066
May-20-19,LFR,Padd,45,timeSmp,45,55,225.15,118.92,0.128
May-20-19,LFR,Padd,60,timeSmp,60,70,225.15,130.69,0.1056
May-20-19,LFR,Premin,LFR Remin 0,timeSmp,,0,,,
May-20-19,LFR,Premin,LFR Remin 0,timeSmp,0,10,,9.970063371,0.1173
May-20-19,LFR,Premin,1,timeSmp,1,11,,24.10086185,0.1016
May-20-19,LFR,Premin,3,timeSmp,3,13,,22.13825095,0.0978
May-20-19,LFR,Premin,5,timeSmp,5,15,,26.84851711,0.0966
May-20-19,LFR,Premin,10,timeSmp,10,20,,20.17564005,0.0869
May-20-19,LFR,Premin,15,timeSmp,15,25,,22.53077313,0.0888
May-20-19,LFR,Premin,30,timeSmp,30,40,,18.60555133,0.0902
May-20-19,LFR,Premin,45,timeSmp,45,55,,19.78311787,0.1021
May-20-19,LFR,Premin,60,timeSmp,60,70,,23.31581749,0.096
May-20-19,LFR,Psorp,LFR Sorption 0,timeSmp,,,0,18.98461,0.0921
May-20-19,LFR,Psorp,2.5,timeSmp,,,77.43,37.4737,0.106
May-20-19,LFR,Psorp,5,timeSmp,,,154.85,61.6303,0.1047
May-20-19,LFR,Psorp,10,timeSmp,,,309.70,128.2158,0.1082
May-20-19,LFR,Psorp,15,timeSmp,,,464.55,208.7378,0.1035
May-20-19,LFR,Psorp,20,timeSmp,,,619.40,278.4203,0.1187
May-20-19,Platter,Padd,Platter Up 0,timeSmp,,0,,135.34,
May-20-19,Platter,Padd,Platter Up 0,timeSmp,0,10,135.34,117.3763,0.1388
May-20-19,Platter,Padd,1,timeSmp,1,11,135.34,91.0518,0.1202
May-20-19,Platter,Padd,3,timeSmp,3,13,135.34,87.6451,0.1215
May-20-19,Platter,Padd,5,timeSmp,5,15,135.34,85.7869,0.1143
May-20-19,Platter,Padd,10,timeSmp,10,20,135.34,82.3802,0.1301
May-20-19,Platter,Padd,15,timeSmp,15,25,135.34,80.2123,0.1403
May-20-19,Platter,Padd,30,timeSmp,30,40,135.34,76.1862,0.1319
May-20-19,Platter,Padd,45,timeSmp,45,55,135.34,69.9922,0.1224
May-20-19,Platter,Padd,60,timeSmp,60,70,135.34,76.1862,0.0829
May-20-19,Platter,Premin,Platter Remin 0,timeSmp,,0,,,
May-20-19,Platter,Premin,Platter Remin 0,timeSmp,0,10,,11.93267427,0.1188
May-20-19,Platter,Premin,1,timeSmp,1,11,,13.89528517,0.0878
May-20-19,Platter,Premin,3,timeSmp,3,13,,14.28780735,0.1191
May-20-19,Platter,Premin,5,timeSmp,5,15,,12.71771863,0.116
May-20-19,Platter,Premin,10,timeSmp,10,20,,15.85789607,0.1224
May-20-19,Platter,Premin,15,timeSmp,15,25,,18.99807351,0.1209
May-20-19,Platter,Premin,30,timeSmp,30,40,,18.60555133,0.1254
May-20-19,Platter,Premin,45,timeSmp,45,55,,18.21302915,0.1119
May-20-19,Platter,Premin,60,timeSmp,60,70,,18.21302915,0.1108
May-20-19,Platter,Psorp,Platter Sorption 0,timeSmp,,,0,23.66108,0.1079
May-20-19,Platter,Psorp,2.5,timeSmp,,,77.43,31.5894,0.1301
May-20-19,Platter,Psorp,5,timeSmp,,,154.85,53.5781,0.1286
May-20-19,Platter,Psorp,10,timeSmp,,,309.70,124.8091,0.133
May-20-19,Platter,Psorp,15,timeSmp,,,464.55,202.2341,0.1264
May-20-19,Platter,Psorp,20,timeSmp,,,619.40,318.991,0.1042
May-20-19,Lost_Trib,Padd,Lost_Trib Up 0,timeSmp,,0,,89.5,
May-20-19,Lost_Trib,Padd,Lost_Trib Up 0,timeSmp,0,10,89.50,37.7834,0.0357
May-20-19,Lost_Trib,Padd,1,timeSmp,1,11,89.50,38.7125,0.0607
May-20-19,Lost_Trib,Padd,3,timeSmp,3,13,89.50,26.72711,0.0489
May-20-19,Lost_Trib,Padd,5,timeSmp,5,15,89.50,29.1118,0.0687
May-20-19,Lost_Trib,Padd,10,timeSmp,10,20,89.50,23.47526,0.061
May-20-19,Lost_Trib,Padd,15,timeSmp,15,25,89.50,30.93903,0.0627
May-20-19,Lost_Trib,Padd,30,timeSmp,30,40,89.50,26.75808,0.0674
May-20-19,Lost_Trib,Padd,45,timeSmp,45,55,89.50,24.62115,0.0648
May-20-19,Lost_Trib,Padd,60,timeSmp,60,70,89.50,23.13459,0.07
May-20-19,Lost_Trib,Premin,Lost_Trib Remin 0,timeSmp,,0,,,
May-20-19,Lost_Trib,Premin,Lost_Trib Remin 0,timeSmp,0,10,,26.06347275,0.0499
May-20-19,Lost_Trib,Premin,1,timeSmp,1,11,,11.93267427,0.0536
May-20-19,Lost_Trib,Premin,3,timeSmp,3,13,,12.32519645,0.0527
May-20-19,Lost_Trib,Premin,5,timeSmp,5,15,,16.64294043,0.0408
May-20-19,Lost_Trib,Premin,10,timeSmp,10,20,,11.14762991,0.0478
May-20-19,Lost_Trib,Premin,15,timeSmp,15,25,,11.14762991,0.0423
May-20-19,Lost_Trib,Premin,30,timeSmp,30,40,,40.97931559,0.0414
May-20-19,Lost_Trib,Premin,45,timeSmp,45,55,,23.31581749,0.0851
May-20-19,Lost_Trib,Premin,60,timeSmp,60,70,,10.75510773,0.0526
May-20-19,Lost_Trib,Psorp,Lost_Trib Sorption 0,timeSmp,,,0,8.73354,0.0713
May-20-19,Lost_Trib,Psorp,2.5,timeSmp,,,77.43,13.68874,0.0705
May-20-19,Lost_Trib,Psorp,5,timeSmp,,,154.85,18.42715,0.081
May-20-19,Lost_Trib,Psorp,10,timeSmp,,,309.70,38.7125,0.0662
May-20-19,Lost_Trib,Psorp,15,timeSmp,,,464.55,69.9922,0.0654
May-20-19,Lost_Trib,Psorp,20,timeSmp,,,619.40,115.8278,0.0655
May-20-19,S_Turkey,Padd,S_Turkey Up 0,timeSmp,,0,,142.15,
May-20-19,S_Turkey,Padd,S_Turkey Up 0,timeSmp,0,10,142.15,132.2419,0.114
May-20-19,S_Turkey,Padd,1,timeSmp,1,11,142.15,98.7943,0.1215
May-20-19,S_Turkey,Padd,3,timeSmp,3,13,142.15,85.1675,0.1247
May-20-19,S_Turkey,Padd,5,timeSmp,5,15,142.15,92.91,0.1254
May-20-19,S_Turkey,Padd,10,timeSmp,10,20,142.15,82.3802,0.1284
May-20-19,S_Turkey,Padd,15,timeSmp,15,25,142.15,85.7869,0.1468
May-20-19,S_Turkey,Padd,30,timeSmp,30,40,142.15,78.3541,0.1506
May-20-19,S_Turkey,Padd,45,timeSmp,45,55,142.15,79.5929,0.1256
May-20-19,S_Turkey,Padd,60,timeSmp,60,70,142.15,74.0183,0.1133
May-20-19,S_Turkey,Premin,S_Turkey Remin 0,timeSmp,,0,,,
May-20-19,S_Turkey,Premin,S_Turkey Remin 0,timeSmp,0,10,,8.399974651,0.1291
May-20-19,S_Turkey,Premin,1,timeSmp,1,11,,14.68032953,0.0996
May-20-19,S_Turkey,Premin,3,timeSmp,3,13,,17.82050697,0.0972
May-20-19,S_Turkey,Premin,5,timeSmp,5,15,,17.42798479,0.0941
May-20-19,S_Turkey,Premin,10,timeSmp,10,20,,12.71771863,0.1196
May-20-19,S_Turkey,Premin,15,timeSmp,15,25,,14.68032953,0.0777
May-20-19,S_Turkey,Premin,30,timeSmp,30,40,,11.93267427,0.113
May-20-19,S_Turkey,Premin,45,timeSmp,45,55,,15.85789607,0.1178
May-20-19,S_Turkey,Premin,60,timeSmp,60,70,,14.28780735,0.1117
May-20-19,S_Turkey,Psorp,S_Turkey Sorption 0,timeSmp,,,0,12.10927,0.1203
May-20-19,S_Turkey,Psorp,2.5,timeSmp,,,77.43,28.77113,0.11
May-20-19,S_Turkey,Psorp,5,timeSmp,,,154.85,52.649,0.1356
May-20-19,S_Turkey,Psorp,10,timeSmp,,,309.70,117.686,0.1198
May-20-19,S_Turkey,Psorp,15,timeSmp,,,464.55,228.8683,0.1212
May-20-19,S_Turkey,Psorp,20,timeSmp,,,619.40,295.7635,0.1265
May-20-19,West,Padd,West Up 0,timeSmp,,0,,155.78,
May-20-19,West,Padd,West Up 0,timeSmp,0,10,155.78,137.5068,0.069
May-20-19,West,Padd,1,timeSmp,1,11,155.78,115.8278,0.0849
